//t, Inflow, WAS_Flow, RAS_Flow, Temp, R1_VSS_Inflow_Concentration, R1_sCOD_Inflow_Concentration, R1_NH3_Inflow_Concentration, R1_NO3_Inflow_Concentration, R5_MeOH_Inflow, Stl_t_TKN_Concentration
448.3,95658.74,455.3107,99027.97,-4.010039,5.476529,21.6068,11.36908,1.196193,5020207,0.4378332
448.4,96797.49,484.1963,100855,-4.223316,4.136513,20.58232,11.04683,1.103807,4965948,0.4396554
448.5,98540.02,499.1079,103538,-4.933623,4.222506,20.96084,11.1092,1.102902,4968739,0.4409583
448.6,100085.3,538.4728,105393.6,-4.998516,5.229689,21.56451,11.27788,1.170435,4994792,0.441019
448.7,98830,583.588,104250,-5,4.34435,21.14478,11.12062,1.106709,4965744,0.4422292
448.8,103788.1,571.8868,106931.2,-5,7.310807,24.89342,12.20817,1.2,5082294,0.4400152
448.9,100210,545.7225,105738.3,-5,8.160639,26.15437,12.45807,1.3,5117197,0.4392154
449,102845.1,554.7829,106662.8,-4.964853,10.2725,26.27668,13.53817,1.4,5283466,0.4370815
449.1,98126.81,543.7167,103738.8,-4.112191,11.71767,28.13529,14.16731,1.496193,5536148,0.4342527
449.2,99009.4,520.2159,105517.9,-4.114614,11.75572,28.12973,14.20726,1.5,5549995,0.4328533
449.3,98602.54,509.416,105162.1,-4.824633,11.42978,27.39448,14.07875,1.496193,5500132,0.4334301
449.4,98531.77,520.3675,105112.2,-4.288584,9.739203,26.32177,13.3473,1.407614,5224708,0.4331816
449.5,98037.33,508.1317,104583.7,-4.010515,11.99033,28.06036,14.36274,1.496193,5654272,0.4320125
449.6,94873.34,544.6371,98470.93,-3.961931,11.47412,26.93867,14.19106,1.5,5526132,0.430683
449.7,93354.58,535.4055,93708.79,-3.038069,11.85465,27.4139,14.37995,1.5,5622313,0.4282294
449.8,92679.15,584.9181,90120.12,-3,11.33804,26.43762,14.13045,1.503807,5502747,0.4269022
449.9,92530.34,567.7631,88362.05,-3,12.38373,28.22692,14.59239,1.596193,5901776,0.4252523
450,93759.31,553.7457,97377.35,-3,13.51136,29.39331,14.91903,1.603807,6065386,0.4239352
450.1,92832.11,506.9139,93847.89,-3.038069,15.58767,34.99643,15.69275,1.696193,6348684,0.4238832
450.2,92516.48,522.585,92507.23,-3.967363,18.25057,43.0145,16.29289,1.701294,6828684,0.4285073
450.3,92465.24,584.7144,92702.88,-4.117916,18.63931,43.46014,16.47439,1.732417,6932983,0.4321399
450.4,91036.92,622.8024,85473.43,-3.629793,18.37771,42.34306,16.44466,1.729092,6927819,0.4313742
450.5,91050.81,606.1706,86786.56,-3.024159,19.06453,43.07663,16.57356,1.787055,7029429,0.4295347
450.6,91614.26,602.8884,92098.15,-3,19.43757,42.96936,16.59914,1.798052,7070955,0.4288444
450.7,91642.9,622.0796,92637.44,-2.986061,18.02977,38.69733,16.47272,1.759072,6978187,0.4271877
450.8,90769.23,646.0571,87729.63,-2.661728,14.45617,29.59667,15.72202,1.702277,6401067,0.4233025
450.9,90809.49,627.7997,89650.39,-2.986061,15.53078,32.01117,15.96897,1.7,6675530,0.4228374
451,91165.7,651.159,93242.27,-3,15.77274,32.24742,16.01935,1.703807,6716669,0.4233985
451.1,92538.79,673.035,97908.89,-3,20.8009,42.26365,17.08369,1.793774,7173122,0.4261419
451.2,92286.27,654.2417,97480.67,-3,16.52013,32.71918,16.39318,1.737482,6959346,0.4252628
451.3,91522.27,647.9722,94543.92,-3,15.27255,29.9852,16.13368,1.701388,6806998,0.4239616
451.4,92739.7,615.3119,100024.3,-3,15.42968,30.2704,16.26263,1.7,6868875,0.4238517
451.5,93276.77,509.89,102341.4,-3,14.04126,28.1873,15.71804,1.7,6482774,0.4240505
451.6,92763.22,483.9931,100354.9,-3,13.6744,26.9653,15.60594,1.7,6389632,0.4241846
451.7,92934.3,515.6394,101629.5,-3,14.68953,28.69035,16.03556,1.7,6783278,0.4246016
451.8,92830.04,543.9596,101163.6,-3,12.3647,26.32577,15.16045,1.7,6252257,0.4251542
451.9,92680.45,542.2338,100436.8,-3.03076,13.75128,26.99271,15.70309,1.703807,6442518,0.4254226
452,91896.38,512.9301,98649.19,-3.784568,16.08049,31.45222,16.47317,1.796193,7037058,0.4280183
452.1,92723.9,476.7134,101321.6,-4.000214,16.62039,31.79332,16.59524,1.8,7100953,0.4306972
452.2,93129.57,486.2222,103059.5,-4.182555,16.07354,30.9861,16.54914,1.796193,7078915,0.4329037
452.3,92775.33,453.8069,102014.7,-4.007522,14.05265,27.54192,15.89323,1.703807,6741385,0.4332558
